MemberEventKey,MemberID,ProgramCode,ProgramDate,ParticipationStatus,Rank,CorrectedRank,RankCode,Promotion,PromotionFrom,PromotionTo,InterestBadges,Advancements,PCode,FullCode,ImageFile
C0025|P0021,C0025,P0021,2018-02-02,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0025|P0022,C0025,P0022,2018-02-09,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0025|P0023,C0025,P0023,2018-02-10,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0025|P0024,C0025,P0024,2018-02-16,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0025|P0025,C0025,P0025,2018-02-23,1,Sixer,Sixer,R04,,,,"IB024,IB037,IB057,IB063",,"IB024,IB037,IB057,IB063","R04,IB024,IB037,IB057,IB063",R04_IB024_IB037_IB057_IB063.png
C0025|P0026,C0025,P0026,2018-02-25,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0025|P0027,C0025,P0027,2018-03-02,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0025|P0028,C0025,P0028,2018-03-09,1,Sixer,Sixer,R04,,,,IB043,,IB043,"R04,IB043",R04_IB043.png
C0025|P0030,C0025,P0030,2018-03-23,1,Sixer,Sixer,R04,,,,"IB013,IB028,IB030,IB047","AD007,AD008,AD009,AD010,AD011,AD012","AD007,AD008,AD009,IB013,IB028,ab","R04,AD007,AD008,AD009,IB013,IB028,ab",R04_AD007_AD008_AD009_IB013_IB028_ab.png
C0026|P0001,C0026,P0001,2017-07-28,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0002,C0026,P0002,2017-08-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0003,C0026,P0003,2017-08-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0004,C0026,P0004,2017-08-18,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0005,C0026,P0005,2017-08-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0006,C0026,P0006,2017-09-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0007,C0026,P0007,2017-09-08,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0008,C0026,P0008,2017-09-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0009,C0026,P0009,2017-09-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0010,C0026,P0010,2017-10-13,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0011,C0026,P0011,2017-10-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0012,C0026,P0012,2017-10-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0013,C0026,P0013,2017-10-27,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0014,C0026,P0014,2017-10-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0026|P0015,C0026,P0015,2017-11-03,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0016,C0026,P0016,2017-11-10,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0017,C0026,P0017,2017-11-17,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0026|P0018,C0026,P0018,2017-11-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0001,C0027,P0001,2017-07-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0002,C0027,P0002,2017-08-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0003,C0027,P0003,2017-08-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0004,C0027,P0004,2017-08-18,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0005,C0027,P0005,2017-08-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0006,C0027,P0006,2017-09-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0007,C0027,P0007,2017-09-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0008,C0027,P0008,2017-09-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0009,C0027,P0009,2017-09-16,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0010,C0027,P0010,2017-10-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0011,C0027,P0011,2017-10-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0012,C0027,P0012,2017-10-21,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0013,C0027,P0013,2017-10-27,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0014,C0027,P0014,2017-10-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0015,C0027,P0015,2017-11-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0016,C0027,P0016,2017-11-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0017,C0027,P0017,2017-11-17,1,Member,Member,R02,,,,IB027,,IB027,"R02,IB027",R02_IB027.png
C0027|P0018,C0027,P0018,2017-11-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0020,C0027,P0020,2018-01-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0021,C0027,P0021,2018-02-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0022,C0027,P0022,2018-02-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0023,C0027,P0023,2018-02-10,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0024,C0027,P0024,2018-02-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0025,C0027,P0025,2018-02-23,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0026,C0027,P0026,2018-02-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0027,C0027,P0027,2018-03-02,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0028,C0027,P0028,2018-03-09,1,Member,Member,R02,,,,IB059,,IB059,"R02,IB059",R02_IB059.png
C0027|P0029,C0027,P0029,2018-03-16,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0030,C0027,P0030,2018-03-23,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0031,C0027,P0031,2018-04-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0032,C0027,P0032,2018-05-04,1,Member,Member,R02,,,,,AD004,AD004,"R02,AD004",R02_AD004.png
C0027|P0033,C0027,P0033,2018-05-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0034,C0027,P0034,2018-05-18,1,Member,Member,R02,,,,IB037,,IB037,"R02,IB037",R02_IB037.png
C0027|P0036,C0027,P0036,2018-05-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0037,C0027,P0037,2018-06-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0039,C0027,P0039,2018-06-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0040,C0027,P0040,2018-06-15,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0041,C0027,P0041,2018-06-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0042,C0027,P0042,2018-07-27,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0043,C0027,P0043,2018-08-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0044,C0027,P0044,2018-08-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0046,C0027,P0046,2018-08-24,1,Member,Member,R02,,,,,AD002,AD002,"R02,AD002",R02_AD002.png
C0027|P0047,C0027,P0047,2018-08-31,1,Member,Member,R02,,,,IB028,,IB028,"R02,IB028",R02_IB028.png
C0027|P0048,C0027,P0048,2018-09-08,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0049,C0027,P0049,2018-09-09,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0050,C0027,P0050,2018-09-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0051,C0027,P0051,2018-09-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0052,C0027,P0052,2018-10-06,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0053,C0027,P0053,2018-10-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0054,C0027,P0054,2018-10-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0055,C0027,P0055,2018-10-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0056,C0027,P0056,2018-10-26,1,Member,Member,R02,,,,IB054,,IB054,"R02,IB054",R02_IB054.png
C0027|P0057,C0027,P0057,2018-11-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0058,C0027,P0058,2018-11-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0059,C0027,P0059,2018-11-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0060,C0027,P0060,2018-11-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0061,C0027,P0061,2018-11-23,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0063,C0027,P0063,2019-01-18,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0064,C0027,P0064,2019-01-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0065,C0027,P0065,2019-01-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0066,C0027,P0066,2019-02-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0067,C0027,P0067,2019-02-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0068,C0027,P0068,2019-02-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0069,C0027,P0069,2019-02-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0070,C0027,P0070,2019-02-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0071,C0027,P0071,2019-02-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0072,C0027,P0072,2019-03-01,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0073,C0027,P0073,2019-03-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0074,C0027,P0074,2019-03-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0075,C0027,P0075,2019-04-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0076,C0027,P0076,2019-04-26,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0077,C0027,P0077,2019-05-03,1,Member,Member,R02,,,,IB015,,IB015,"R02,IB015",R02_IB015.png
C0027|P0078,C0027,P0078,2019-05-04,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0079,C0027,P0079,2019-05-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0080,C0027,P0080,2019-05-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0082,C0027,P0082,2019-05-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0083,C0027,P0083,2019-05-31,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0084,C0027,P0084,2019-06-07,1,Member,Member,R02,,,,IB057,,IB057,"R02,IB057",R02_IB057.png
C0027|P0086,C0027,P0086,2019-07-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0087,C0027,P0087,2019-07-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0088,C0027,P0088,2019-07-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0089,C0027,P0089,2019-08-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0090,C0027,P0090,2019-08-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0091,C0027,P0091,2019-08-23,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0092,C0027,P0092,2019-08-24,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0093,C0027,P0093,2019-08-25,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0094,C0027,P0094,2019-08-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0095,C0027,P0095,2019-09-06,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0096,C0027,P0096,2019-09-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0097,C0027,P0097,2019-09-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0098,C0027,P0098,2019-09-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0099,C0027,P0099,2019-10-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0100,C0027,P0100,2019-10-18,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0101,C0027,P0101,2019-10-19,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0027|P0102,C0027,P0102,2019-10-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0103,C0027,P0103,2019-10-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0104,C0027,P0104,2019-11-01,1,Member,Member,R02,,,,,AD003,AD003,"R02,AD003",R02_AD003.png
C0027|P0105,C0027,P0105,2019-11-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0106,C0027,P0106,2019-11-15,1,Member,Member,R02,,,,IB021,,IB021,"R02,IB021",R02_IB021.png
C0027|P0107,C0027,P0107,2019-11-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0108,C0027,P0108,2019-11-29,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0027|P0109,C0027,P0109,2020-01-17,1,Second,Second,R03,Member → Second,Member,Second,,,Second,"R03,Second",R03_Second.png
C0027|P0110,C0027,P0110,2020-01-24,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0111,C0027,P0111,2020-01-31,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0112,C0027,P0112,2020-01-31,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0113,C0027,P0113,2020-02-07,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0114,C0027,P0114,2020-02-14,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0115,C0027,P0115,2020-02-21,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0116,C0027,P0116,2020-02-23,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0117,C0027,P0117,2020-02-28,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0118,C0027,P0118,2020-03-07,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0119,C0027,P0119,2020-03-08,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0120,C0027,P0120,2020-03-13,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0122,C0027,P0122,2020-04-03,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0123,C0027,P0123,2020-04-17,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0124,C0027,P0124,2020-04-24,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0125,C0027,P0125,2020-05-08,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0126,C0027,P0126,2020-05-15,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0127,C0027,P0127,2020-05-22,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0128,C0027,P0128,2020-05-30,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0129,C0027,P0129,2020-06-05,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0130,C0027,P0130,2020-06-12,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0027|P0131,C0027,P0131,2020-07-17,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0027|P0132,C0027,P0132,2020-07-24,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0027|P0133,C0027,P0133,2020-07-31,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0027|P0134,C0027,P0134,2020-08-07,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0027|P0135,C0027,P0135,2020-08-14,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0027|P0136,C0027,P0136,2020-08-21,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0028|P0001,C0028,P0001,2017-07-28,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0002,C0028,P0002,2017-08-04,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0003,C0028,P0003,2017-08-11,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0004,C0028,P0004,2017-08-18,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0005,C0028,P0005,2017-08-25,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0006,C0028,P0006,2017-09-01,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0007,C0028,P0007,2017-09-08,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0008,C0028,P0008,2017-09-15,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0009,C0028,P0009,2017-09-16,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0010,C0028,P0010,2017-10-13,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0011,C0028,P0011,2017-10-20,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0012,C0028,P0012,2017-10-21,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0013,C0028,P0013,2017-10-27,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0014,C0028,P0014,2017-10-28,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0015,C0028,P0015,2017-11-03,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0016,C0028,P0016,2017-11-10,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0017,C0028,P0017,2017-11-17,1,Sixer,Sixer,R04,,,,"IB021,IB027",,"IB021,IB027","R04,IB021,IB027",R04_IB021_IB027.png
C0028|P0018,C0028,P0018,2017-11-24,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0020,C0028,P0020,2018-01-26,1,Sixer,Sixer,R04,,,,IB003,"AD002,AD005,AD007,AD009,AD010","AD002,AD005,AD007,AD009,AD010,IB003","R04,AD002,AD005,AD007,AD009,AD010,IB003",R04_AD002_AD005_AD007_AD009_AD010_IB003.png
C0028|P0021,C0028,P0021,2018-02-02,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0022,C0028,P0022,2018-02-09,1,Sixer,Sixer,R04,,,,,"AD008,AD011","AD008,AD011","R04,AD008,AD011",R04_AD008_AD011.png
C0028|P0023,C0028,P0023,2018-02-10,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0024,C0028,P0024,2018-02-16,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0025,C0028,P0025,2018-02-23,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0026,C0028,P0026,2018-02-25,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0027,C0028,P0027,2018-03-02,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0028,C0028,P0028,2018-03-09,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0028|P0029,C0028,P0029,2018-03-16,0,Sixer,Sixer,R04,,,,,,0,"R04,0",R04_0.png
C0028|P0030,C0028,P0030,2018-03-23,1,Sixer,Sixer,R04,,,,,,Tick,"R04,Tick",R04_Tick.png
C0029|P0001,C0029,P0001,2017-07-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0029|P0002,C0029,P0002,2017-08-04,1,Member,Member,R02,,,,IB043,,IB043,"R02,IB043",R02_IB043.png
C0029|P0003,C0029,P0003,2017-08-11,1,Member,Member,R02,,,,IB021,,IB021,"R02,IB021",R02_IB021.png
C0030|P0001,C0030,P0001,2017-07-28,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0030|P0002,C0030,P0002,2017-08-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0003,C0030,P0003,2017-08-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0004,C0030,P0004,2017-08-18,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0030|P0005,C0030,P0005,2017-08-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0006,C0030,P0006,2017-09-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0007,C0030,P0007,2017-09-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0008,C0030,P0008,2017-09-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0009,C0030,P0009,2017-09-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0010,C0030,P0010,2017-10-13,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0011,C0030,P0011,2017-10-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0030|P0012,C0030,P0012,2017-10-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0013,C0030,P0013,2017-10-27,1,Member,Member,R02,,,,"IB055,IB061",,"IB055,IB061","R02,IB055,IB061",R02_IB055_IB061.png
C0030|P0014,C0030,P0014,2017-10-28,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0030|P0015,C0030,P0015,2017-11-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0016,C0030,P0016,2017-11-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0017,C0030,P0017,2017-11-17,1,Member,Member,R02,,,,IB027,,IB027,"R02,IB027",R02_IB027.png
C0030|P0018,C0030,P0018,2017-11-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0030|P0020,C0030,P0020,2018-01-26,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0030|P0021,C0030,P0021,2018-02-02,1,Second,Second,R03,Member → Second,Member,Second,,,Second,"R03,Second",R03_Second.png
C0030|P0022,C0030,P0022,2018-02-09,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0023,C0030,P0023,2018-02-10,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0024,C0030,P0024,2018-02-16,1,Second,Second,R03,,,,,AD002,AD002,"R03,AD002",R03_AD002.png
C0030|P0025,C0030,P0025,2018-02-23,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0026,C0030,P0026,2018-02-25,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0027,C0030,P0027,2018-03-02,1,Second,Second,R03,,,,IB059,,IB059,"R03,IB059",R03_IB059.png
C0030|P0028,C0030,P0028,2018-03-09,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0029,C0030,P0029,2018-03-16,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0030|P0031,C0030,P0031,2018-04-20,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0032,C0030,P0032,2018-05-04,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0033,C0030,P0033,2018-05-11,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0030|P0034,C0030,P0034,2018-05-18,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0036,C0030,P0036,2018-05-25,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0037,C0030,P0037,2018-06-01,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0039,C0030,P0039,2018-06-08,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0040,C0030,P0040,2018-06-15,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0041,C0030,P0041,2018-06-22,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0042,C0030,P0042,2018-07-27,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0043,C0030,P0043,2018-08-03,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0030|P0044,C0030,P0044,2018-08-17,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0030|P0046,C0030,P0046,2018-08-24,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
